trajectory,time,lon,lat
87583,2018-10-12,-44.412395,-2.408571
87584,2018-10-12,-44.410854,-2.4047499
87585,2018-10-12,-44.385235,-2.3949957
87586,2018-10-12,-44.41196,-2.4085846
87587,2018-10-12,-44.410656,-2.4075623
87588,2018-10-12,-44.422836,-2.4121122
87589,2018-10-12,-44.399982,-2.4089768
87590,2018-10-12,-44.39155,-2.408598
87591,2018-10-12,-44.41264,-2.4069393
87592,2018-10-12,-44.41401,-2.4089713
87593,2018-10-12,-44.391106,-2.4086115
87594,2018-10-12,-44.410946,-2.408616
87595,2018-10-12,-44.4108,-2.4086206
87596,2018-10-12,-44.410656,-2.4086251
87597,2018-10-12,-44.395668,-2.4074259
87598,2018-10-12,-44.390522,-2.4086297
87599,2018-10-12,-44.41135,-2.4083426
87600,2018-10-12,-44.411686,-2.4070415
87601,2018-10-12,-44.430706,-2.405122
87602,2018-10-12,-44.40993,-2.4086478
87603,2018-10-12,-44.409786,-2.4086523
87604,2018-10-12,-44.410072,-2.4061563
87605,2018-10-12,-44.40964,-2.4086568
87606,2018-10-12,-44.419117,-2.4124255
87607,2018-10-12,-44.38911,-2.4016733
87608,2018-10-12,-44.409206,-2.4086702
87609,2018-10-12,-44.38823,-2.4017005
87610,2018-10-12,-44.363815,-2.3425872
87611,2018-10-12,-44.40349,-2.4133894
87612,2018-10-12,-44.42785,-2.4052124
87613,2018-10-12,-44.408627,-2.4086883
87614,2018-10-12,-44.40848,-2.4086928
87615,2018-10-12,-44.390606,-2.4090009
87616,2018-10-12,-44.397614,-2.4096968
87617,2018-10-12,-44.39558,-2.4093106
87618,2018-10-12,-44.38126,-2.3949246
87619,2018-10-12,-44.40547,-2.4062872
87620,2018-10-12,-44.425846,-2.4052756
87621,2018-10-12,-44.408424,-2.4070172
87622,2018-10-12,-43.73752,-2.3539908
87623,2018-10-12,-44.425274,-2.4052937
87624,2018-10-12,-44.404926,-2.4053028
87625,2018-10-12,-44.404636,-2.4053118
87626,2018-10-12,-44.401386,-2.4001973
87627,2018-10-12,-44.404057,-2.4053297
87628,2018-10-12,-43.726967,-2.3518357
87629,2018-10-12,-44.40042,-2.4019442
87630,2018-10-12,-44.40042,-2.4019442
87631,2018-10-12,-44.41162,-2.4085443
87632,2018-10-12,-43.727345,-2.3533244
87633,2018-10-12,-43.7353,-2.3547983
87634,2018-10-12,-43.714333,-2.3533463
87635,2018-10-12,-44.398243,-2.4020119
87636,2018-10-12,-44.397808,-2.4020255
87637,2018-10-12,-44.400646,-2.412142
87638,2018-10-12,-44.39121,-2.408708
87639,2018-10-12,-44.396935,-2.4020524
87640,2018-10-12,-43.727406,-2.341013
87641,2018-10-12,-44.40016,-2.4116805
87642,2018-10-12,-44.40038,-2.4048083
87643,2018-10-12,-44.401062,-2.4124267
87644,2018-10-12,-44.4051,-2.406494
87645,2018-10-12,-44.397762,-2.402276
87646,2018-10-12,-44.42449,-2.4088192
87647,2018-10-12,-44.399124,-2.4054832
87648,2018-10-12,-44.398834,-2.4054923
87649,2018-10-12,-43.716644,-2.3575509
87650,2018-10-12,-43.719814,-2.361585
87651,2018-10-12,-44.39796,-2.4055192
87652,2018-10-12,-43.72498,-2.3640187
87653,2018-10-12,-44.405693,-2.4143577
87654,2018-10-12,-44.39738,-2.4055374
87655,2018-10-12,-44.39709,-2.4055464
87656,2018-10-12,-44.394833,-2.404874
87657,2018-10-12,-44.39711,-2.4014091
87658,2018-10-12,-44.396217,-2.4055734
87659,2018-10-12,-43.718452,-2.3584952
87660,2018-10-12,-44.395638,-2.4055915
87661,2018-10-12,-44.40249,-2.4114995
87662,2018-10-12,-43.737114,-2.363562
87663,2018-10-12,-44.40323,-2.4113183
87664,2018-10-12,-44.394764,-2.4056187
87665,2018-10-12,-44.394474,-2.4056277
87666,2018-10-12,-44.401817,-2.4089005
87667,2018-10-12,-44.401672,-2.408905
87668,2018-10-12,-44.401527,-2.4089096
87669,2018-10-12,-44.39629,-2.4058022
87670,2018-10-12,-44.401382,-2.4089139
87671,2018-10-12,-43.72665,-2.361903
87672,2018-10-12,-43.71357,-2.3637648
87673,2018-10-12,-43.73725,-2.3683944
87674,2018-10-12,-43.74085,-2.3606853
87675,2018-10-12,-44.420773,-2.4089365
87676,2018-10-12,-44.400513,-2.408941
87677,2018-10-12,-43.71986,-2.3631232
87678,2018-10-12,-43.7865,-2.3667758
87679,2018-10-12,-44.420345,-2.40895
87680,2018-10-12,-44.399166,-2.4064949
87681,2018-10-12,-44.39955,-2.406781
87682,2018-10-12,-44.399788,-2.4089637
87683,2018-10-12,-44.399643,-2.4089682
87684,2018-10-12,-43.786488,-2.3666306
87685,2018-10-12,-44.399353,-2.408977
87686,2018-10-12,-44.39813,-2.406524
87687,2018-10-12,-43.717106,-2.3582737
87688,2018-10-12,-44.399063,-2.408986
87689,2018-10-12,-43.723576,-2.3604212
87690,2018-10-12,-44.418915,-2.4089952
87691,2018-10-12,-44.39863,-2.4089997
87692,2018-10-12,-43.731895,-2.356537
87693,2018-10-12,-44.39834,-2.4090087
87694,2018-10-12,-43.720425,-2.3577564
87695,2018-10-12,-44.398193,-2.4090133
87696,2018-10-12,-43.714813,-2.3569639
87697,2018-10-12,-44.397903,-2.4090223
87698,2018-10-12,-43.73246,-2.3559911
87699,2018-10-12,-43.7408,-2.3562615
87700,2018-10-12,-44.397472,-2.4090357
87701,2018-10-19,-43.72354,-2.3547864
87702,2018-10-12,-44.397182,-2.4090447
87703,2018-10-19,-43.725815,-2.3575885
87704,2018-10-19,-43.72553,-2.360947
87705,2018-10-12,-44.39218,-2.4009702
