#Adrift data
#Probabilities of a particle being in a determined coordinate after being released from a sampling site coordinate (year 0, month 0)
#in a two year interval, with 2 month steps between registers.
SAL				
year	month	lat	lng	probability
1	8	-36	307	0.0007
1	8	-36	308	0.00147
1	8	-36	309	0.002
1	8	-36	310	0.00051
1	8	-36	311	0.00043
1	8	-36	312	0.00147
1	8	-36	313	0.00378
1	8	-36	314	0.00189
1	8	-36	315	0.00156
1	8	-36	316	0.00131
1	8	-36	317	0.00373
1	8	-36	318	0.00172
1	8	-36	319	0.00107
1	8	-36	320	0.00166
1	8	-36	321	0.0029
1	8	-36	322	0.00338
1	8	-36	323	0.00234
1	8	-36	324	0.00496
1	8	-36	325	0.00626
1	8	-36	326	0.00814
1	8	-36	327	0.0031
1	8	-36	328	0.00415
1	8	-36	329	0.00507
1	8	-36	330	0.00318
1	8	-36	331	0.00284
1	8	-36	332	0.00218
1	8	-36	333	0.00155
1	8	-36	334	0.00264
1	8	-36	335	0.0039
1	8	-36	336	0.0024
1	8	-36	337	0.00311
1	8	-36	338	0.00191
1	8	-36	339	0.00343
1	8	-36	340	0.00312
1	8	-36	341	0.00296
1	8	-36	342	0.0012
1	8	-36	343	0.00137
1	8	-36	344	0.00135
1	8	-36	345	0.00092
1	8	-36	346	0.0006
1	8	-36	347	0.00095
1	8	-36	348	0.0011
1	8	-36	349	0.00093
1	8	-36	350	0.00068
1	8	-36	351	0.0011
1	8	-36	352	0.00093
1	8	-36	353	0.00136
1	8	-36	354	0.00116
1	8	-36	355	0.00054
1	8	-36	356	0.00097
1	8	-36	357	0.00067
1	8	-36	358	0.00052
1	8	-36	359	0.0004
1	8	-35	0	0.00038
1	8	-35	308	0.00045
1	8	-35	309	0.00193
1	8	-35	310	0.00164
1	8	-35	311	0.002
1	8	-35	312	0.00225
1	8	-35	313	0.00371
1	8	-35	314	0.00459
1	8	-35	315	0.00202
1	8	-35	316	0.00192
1	8	-35	317	0.00229
1	8	-35	318	0.00351
1	8	-35	319	0.0026
1	8	-35	320	0.00132
1	8	-35	321	0.00504
1	8	-35	322	0.00608
1	8	-35	323	0.00458
1	8	-35	324	0.00641
1	8	-35	325	0.00357
1	8	-35	326	0.00446
1	8	-35	327	0.00565
1	8	-35	328	0.00625
1	8	-35	329	0.003
1	8	-35	330	0.00203
1	8	-35	331	0.00376
1	8	-35	332	0.00376
1	8	-35	333	0.00219
1	8	-35	334	0.00176
1	8	-35	335	0.00197
1	8	-35	336	0.00286
1	8	-35	337	0.003
1	8	-35	338	0.00279
1	8	-35	339	0.00263
1	8	-35	340	0.00198
1	8	-35	341	0.00126
1	8	-35	342	0.00221
1	8	-35	343	0.00143
1	8	-35	344	0.00183
1	8	-35	345	0.00129
1	8	-35	346	0.00197
1	8	-35	347	0.00217
1	8	-35	348	0.00211
1	8	-35	349	0.00032
1	8	-35	350	0.00096
1	8	-35	351	0.00041
1	8	-35	352	0.00041
1	8	-35	353	0.00063
1	8	-35	354	0.00028
1	8	-35	355	0.00031
1	8	-35	356	0.00056
1	8	-35	357	0.00093
1	8	-35	358	0.00037
1	8	-35	359	0.00039
1	8	-34	309	0.00071
1	8	-34	310	0.0015
1	8	-34	311	0.00122
1	8	-34	312	0.00265
1	8	-34	313	0.00164
1	8	-34	314	0.00101
1	8	-34	315	0.00316
1	8	-34	316	0.00554
1	8	-34	317	0.00256
1	8	-34	318	0.00088
1	8	-34	319	0.00408
1	8	-34	320	0.00108
1	8	-34	321	0.00455
1	8	-34	322	0.00419
1	8	-34	323	0.00379
1	8	-34	324	0.00301
1	8	-34	325	0.00252
1	8	-34	326	0.00193
1	8	-34	327	0.00426
1	8	-34	328	0.00594
1	8	-34	329	0.00182
1	8	-34	330	0.00308
1	8	-34	331	0.00268
1	8	-34	332	0.00151
1	8	-34	333	0.00194
1	8	-34	334	0.00266
1	8	-34	335	0.00253
1	8	-34	336	0.0025
1	8	-34	337	0.00269
1	8	-34	338	0.00173
1	8	-34	339	0.00103
1	8	-34	340	0.00126
1	8	-34	341	0.00032
1	8	-34	342	0.00054
1	8	-34	343	0.00052
1	8	-34	345	0.00051
1	8	-34	346	0.00114
1	8	-34	347	0.00107
1	8	-34	348	0.00134
1	8	-34	349	0.00039
1	8	-34	353	0.00053
1	8	-34	356	0.00045
1	8	-34	357	0.0003
1	8	-34	359	0.00029
1	8	-33	2	0.00029
1	8	-33	310	0.00077
1	8	-33	311	0.00044
1	8	-33	312	0.00055
1	8	-33	313	0.00144
1	8	-33	314	0.00072
1	8	-33	315	0.00082
1	8	-33	316	0.00213
1	8	-33	317	0.00301
1	8	-33	318	0.0019
1	8	-33	319	0.00381
1	8	-33	320	0.00278
1	8	-33	321	0.00133
1	8	-33	322	0.00293
1	8	-33	323	0.0011
1	8	-33	324	0.00153
1	8	-33	325	0.00099
1	8	-33	326	0.0021
1	8	-33	327	0.00253
1	8	-33	328	0.001
1	8	-33	329	0.00154
1	8	-33	330	0.00199
1	8	-33	331	0.00173
1	8	-33	332	0.00097
1	8	-33	333	0.00126
1	8	-33	334	0.00107
1	8	-33	335	0.00165
1	8	-33	336	0.00114
1	8	-33	337	0.00052
1	8	-33	338	0.00056
1	8	-33	339	0.00202
1	8	-33	340	0.00054
1	8	-33	344	0.00047
1	8	-33	345	0.00025
1	8	-33	347	0.00032
1	8	-33	348	0.00046
1	8	-33	353	0.00031
1	8	-33	355	0.00027
1	8	-33	356	0.00033
1	8	-32	310	0.00079
1	8	-32	311	0.0015
1	8	-32	312	0.00048
1	8	-32	313	0.00117
1	8	-32	314	0.0007
1	8	-32	315	0.00138
1	8	-32	316	0.00329
1	8	-32	317	0.00199
1	8	-32	318	0.00203
1	8	-32	319	0.00179
1	8	-32	320	0.00214
1	8	-32	321	0.00269
1	8	-32	322	0.00152
1	8	-32	323	0.00267
1	8	-32	324	0.00189
1	8	-32	325	0.00205
1	8	-32	326	0.00129
1	8	-32	327	0.00105
1	8	-32	328	0.00098
1	8	-32	329	0.00141
1	8	-32	330	0.00096
1	8	-32	331	0.00109
1	8	-32	332	0.00076
1	8	-32	333	0.00084
1	8	-32	334	0.00152
1	8	-32	335	0.00256
1	8	-32	336	0.00129
1	8	-32	337	0.0005
1	8	-32	338	0.00055
1	8	-32	339	0.00066
1	8	-32	344	0.0003
1	8	-32	345	0.0008
1	8	-32	346	0.00062
1	8	-31	311	0.00083
1	8	-31	312	0.00099
1	8	-31	313	0.00126
1	8	-31	314	0.00091
1	8	-31	315	0.00072
1	8	-31	316	0.0011
1	8	-31	317	0.0014
1	8	-31	318	0.001
1	8	-31	319	0.00189
1	8	-31	320	0.00117
1	8	-31	321	0.00057
1	8	-31	322	0.0004
1	8	-31	323	0.00069
1	8	-31	324	0.0009
1	8	-31	325	0.00228
1	8	-31	326	0.00132
1	8	-31	327	0.00045
1	8	-31	328	0.00081
1	8	-31	329	0.00114
1	8	-31	330	0.00077
1	8	-31	331	0.00051
1	8	-31	332	0.00027
1	8	-31	333	0.00078
1	8	-31	334	0.00059
1	8	-31	335	0.0013
1	8	-31	336	0.0015
1	8	-31	337	0.00056
1	8	-31	338	0.00086
1	8	-31	344	0.00058
1	8	-31	345	0.00028
1	8	-30	311	0.00035
1	8	-30	312	0.00072
1	8	-30	313	0.00066
1	8	-30	314	0.00058
1	8	-30	315	0.0006
1	8	-30	316	0.00077
1	8	-30	317	0.00279
1	8	-30	318	0.00127
1	8	-30	319	0.00066
1	8	-30	320	0.00039
1	8	-30	321	0.00034
1	8	-30	323	0.00044
1	8	-30	324	0.00081
1	8	-30	325	0.0007
1	8	-30	326	0.00045
1	8	-30	327	0.00057
1	8	-30	329	0.00038
1	8	-30	330	0.00038
1	8	-30	331	0.00052
1	8	-30	332	0.00055
1	8	-30	333	0.00112
1	8	-30	336	0.00046
1	8	-30	337	0.00099
1	8	-30	340	0.00028
1	8	-30	341	0.00026
1	8	-29	311	0.00044
1	8	-29	316	0.0004
1	8	-29	317	0.00158
1	8	-29	318	0.00091
1	8	-29	321	0.00046
1	8	-29	322	0.00068
1	8	-29	323	0.00079
1	8	-29	324	0.00164
1	8	-29	325	0.00031
1	8	-29	326	0.00049
1	8	-29	327	0.0008
1	8	-29	332	0.00025
1	8	-28	311	0.00035
1	8	-28	312	0.0003
1	8	-28	314	0.00132
1	8	-28	316	0.00034
1	8	-28	318	0.0005
1	8	-28	320	0.0003
1	8	-28	321	0.0003
1	8	-28	322	0.00049
1	8	-28	323	0.00034
1	8	-28	324	0.00044
1	8	-28	325	0.00072
1	8	-28	327	0.00046
1	8	-27	311	0.0004
1	8	-27	312	0.00091
1	8	-27	314	0.00081
1	8	-27	323	0.00035
1	8	-26	312	0.00122
1	8	-26	313	0.00093
1	8	-25	313	0.00031
1	8	-25	314	0.00037
1	10	-46	332	0.00036
1	10	-46	333	0.00065
1	10	-46	334	0.00031
1	10	-46	335	0.00026
1	10	-45	310	0.00027
1	10	-45	311	0.00037
1	10	-45	317	0.00029
1	10	-45	318	0.00027
1	10	-45	335	0.00045
1	10	-45	337	0.0003
1	10	-45	338	0.0003
1	10	-44	310	0.00045
1	10	-44	311	0.00083
1	10	-44	312	0.00057
1	10	-44	318	0.00036
1	10	-44	323	0.0003
1	10	-44	327	0.00038
1	10	-44	331	0.00027
1	10	-44	332	0.00029
1	10	-44	333	0.00044
1	10	-44	334	0.00044
1	10	-44	335	0.00136
1	10	-44	336	0.00075
1	10	-44	337	0.00093
1	10	-44	338	0.00138
1	10	-44	339	0.0013
1	10	-44	340	0.00045
1	10	-44	341	0.00034
1	10	-44	342	0.00032
1	10	-44	344	0.00035
1	10	-44	345	0.00031
1	10	-44	346	0.00027
1	10	-44	351	0.00045
1	10	-43	311	0.00029
1	10	-43	312	0.00065
1	10	-43	313	0.00044
1	10	-43	314	0.00048
1	10	-43	315	0.00072
1	10	-43	317	0.00044
1	10	-43	319	0.00039
1	10	-43	320	0.00028
1	10	-43	321	0.00038
1	10	-43	322	0.0005
1	10	-43	323	0.00034
1	10	-43	327	0.00064
1	10	-43	328	0.00094
1	10	-43	329	0.00078
1	10	-43	330	0.00063
1	10	-43	331	0.00026
1	10	-43	332	0.00036
1	10	-43	333	0.00044
1	10	-43	334	0.00084
1	10	-43	335	0.00081
1	10	-43	336	0.00074
1	10	-43	337	0.00028
1	10	-43	340	0.00062
1	10	-43	341	0.00045
1	10	-43	342	0.00056
1	10	-43	343	0.00091
1	10	-43	344	0.00064
1	10	-43	345	0.0003
1	10	-43	346	0.00032
1	10	-43	347	0.0003
1	10	-43	348	0.00046
1	10	-43	349	0.0003
1	10	-43	351	0.00056
1	10	-43	352	0.00033
1	10	-42	307	0.0003
1	10	-42	308	0.00043
1	10	-42	313	0.00031
1	10	-42	314	0.0004
1	10	-42	315	0.00052
1	10	-42	316	0.00049
1	10	-42	317	0.00036
1	10	-42	318	0.00028
1	10	-42	322	0.00073
1	10	-42	323	0.0005
1	10	-42	325	0.0004
1	10	-42	326	0.00051
1	10	-42	327	0.00064
1	10	-42	328	0.00065
1	10	-42	329	0.00117
1	10	-42	330	0.00144
1	10	-42	331	0.00168
1	10	-42	332	0.00072
1	10	-42	333	0.00112
1	10	-42	334	0.00111
1	10	-42	335	0.00057
1	10	-42	336	0.0005
1	10	-42	337	0.00057
1	10	-42	339	0.00044
1	10	-42	341	0.00081
1	10	-42	344	0.00039
1	10	-42	345	0.00064
1	10	-42	346	0.00051
1	10	-42	347	0.00036
1	10	-42	348	0.00062
1	10	-42	349	0.00044
1	10	-42	350	0.00112
1	10	-42	351	0.00048
1	10	-42	352	0.00035
1	10	-42	353	0.00032
1	10	-41	306	0.00026
1	10	-41	307	0.00032
1	10	-41	309	0.00052
1	10	-41	311	0.00037
1	10	-41	312	0.00054
1	10	-41	313	0.00059
1	10	-41	314	0.00078
1	10	-41	315	0.0005
1	10	-41	316	0.00055
1	10	-41	317	0.00051
1	10	-41	318	0.00026
1	10	-41	319	0.00048
1	10	-41	320	0.00038
1	10	-41	321	0.00071
1	10	-41	322	0.00039
1	10	-41	323	0.00028
1	10	-41	325	0.00176
1	10	-41	326	0.00148
1	10	-41	327	0.00061
1	10	-41	328	0.00113
1	10	-41	329	0.00131
1	10	-41	330	0.0011
1	10	-41	331	0.00109
1	10	-41	332	0.00043
1	10	-41	333	0.00045
1	10	-41	334	0.00035
1	10	-41	336	0.00039
1	10	-41	337	0.00057
1	10	-41	338	0.00054
1	10	-41	339	0.00077
1	10	-41	340	0.00165
1	10	-41	341	0.0011
1	10	-41	342	0.00202
1	10	-41	343	0.00089
1	10	-41	344	0.00045
1	10	-41	345	0.00097
1	10	-41	346	0.00097
1	10	-41	347	0.0019
1	10	-41	348	0.00153
1	10	-41	349	0.00096
1	10	-41	350	0.00078
1	10	-41	351	0.00038
1	10	-41	352	0.00044
1	10	-41	353	0.00071
1	10	-41	354	0.00056
1	10	-40	0	0.00045
1	10	-40	1	0.00062
1	10	-40	2	0.00028
1	10	-40	3	0.00034
1	10	-40	307	0.0007
1	10	-40	308	0.00059
1	10	-40	309	0.00035
1	10	-40	311	0.00074
1	10	-40	312	0.0005
1	10	-40	313	0.00038
1	10	-40	314	0.0005
1	10	-40	315	0.00062
1	10	-40	316	0.00039
1	10	-40	317	0.00115
1	10	-40	318	0.00093
1	10	-40	319	0.00074
1	10	-40	320	0.0005
1	10	-40	321	0.00052
1	10	-40	322	0.00108
1	10	-40	323	0.00052
1	10	-40	324	0.00075
1	10	-40	325	0.00132
1	10	-40	326	0.00135
1	10	-40	327	0.00125
1	10	-40	328	0.00075
1	10	-40	329	0.00173
1	10	-40	330	0.00122
1	10	-40	331	0.00148
1	10	-40	332	0.0023
1	10	-40	333	0.00233
1	10	-40	334	0.00135
1	10	-40	335	0.00381
1	10	-40	336	0.00065
1	10	-40	337	0.00117
1	10	-40	338	0.00263
1	10	-40	339	0.00199
1	10	-40	340	0.00204
1	10	-40	341	0.00192
1	10	-40	342	0.00232
1	10	-40	343	0.00143
1	10	-40	344	0.00089
1	10	-40	345	0.00089
1	10	-40	346	0.00117
1	10	-40	347	0.00089
1	10	-40	348	0.00064
1	10	-40	349	0.0009
1	10	-40	350	0.00059
1	10	-40	351	0.0007
1	10	-40	352	0.00118
1	10	-40	353	0.00106
1	10	-40	358	0.00072
1	10	-40	359	0.00053
1	10	-39	0	0.00076
1	10	-39	1	0.00059
1	10	-39	2	0.00053
1	10	-39	3	0.00061
1	10	-39	4	0.00051
1	10	-39	5	0.00048
1	10	-39	6	0.00029
1	10	-39	7	0.0005
1	10	-39	8	0.00055
1	10	-39	9	0.00038
1	10	-39	306	0.00038
1	10	-39	307	0.00062
1	10	-39	308	0.00091
1	10	-39	309	0.00062
1	10	-39	310	0.00039
1	10	-39	311	0.00071
1	10	-39	312	0.00057
1	10	-39	313	0.00074
1	10	-39	314	0.00059
1	10	-39	315	0.00047
1	10	-39	316	0.00059
1	10	-39	317	0.00105
1	10	-39	318	0.0009
1	10	-39	319	0.00122
1	10	-39	320	0.00032
1	10	-39	321	0.00069
1	10	-39	322	0.00059
1	10	-39	323	0.00041
1	10	-39	324	0.00093
1	10	-39	325	0.00168
1	10	-39	326	0.00137
1	10	-39	327	0.00114
1	10	-39	328	0.00132
1	10	-39	329	0.00164
1	10	-39	330	0.00137
1	10	-39	332	0.0003
1	10	-39	333	0.0015
1	10	-39	334	0.0019
1	10	-39	335	0.00117
1	10	-39	336	0.00052
1	10	-39	337	0.00046
1	10	-39	338	0.00073
1	10	-39	339	0.00212
1	10	-39	340	0.00119
1	10	-39	341	0.00243
1	10	-39	342	0.00266
1	10	-39	343	0.00147
1	10	-39	344	0.00143
1	10	-39	345	0.00123
1	10	-39	346	0.00078
1	10	-39	347	0.00099
1	10	-39	348	0.00128
1	10	-39	349	0.00134
1	10	-39	350	0.00367
1	10	-39	351	0.00201
1	10	-39	352	0.00093
1	10	-39	353	0.0011
1	10	-39	354	0.00066
1	10	-39	355	0.00028
1	10	-39	356	0.00046
1	10	-39	357	0.00064
1	10	-39	358	0.0006
1	10	-39	359	0.00043
1	10	-38	0	0.00062
1	10	-38	2	0.00074
1	10	-38	3	0.00058
1	10	-38	4	0.00056
1	10	-38	5	0.00038
1	10	-38	6	0.00063
1	10	-38	7	0.00081
1	10	-38	8	0.00038
1	10	-38	9	0.00048
1	10	-38	10	0.00028
1	10	-38	11	0.00026
1	10	-38	303	0.00042
1	10	-38	306	0.00029
1	10	-38	307	0.00057
1	10	-38	308	0.00101
1	10	-38	309	0.00074
1	10	-38	310	0.00099
1	10	-38	311	0.00085
1	10	-38	312	0.00085
1	10	-38	313	0.00125
1	10	-38	314	0.00048
1	10	-38	315	0.0008
1	10	-38	316	0.0011
1	10	-38	317	0.00112
1	10	-38	318	0.00146
1	10	-38	319	0.00071
1	10	-38	320	0.00033
1	10	-38	321	0.00039
1	10	-38	322	0.00044
1	10	-38	323	0.0006
1	10	-38	324	0.00304
1	10	-38	325	0.0026
1	10	-38	326	0.00222
1	10	-38	327	0.00191
1	10	-38	328	0.00317
1	10	-38	329	0.00299
1	10	-38	330	0.00551
1	10	-38	331	0.00466
1	10	-38	332	0.00116
1	10	-38	333	0.00243
1	10	-38	334	0.00256
1	10	-38	335	0.00109
1	10	-38	336	0.00329
1	10	-38	337	0.002
1	10	-38	338	0.00136
1	10	-38	339	0.00299
1	10	-38	340	0.00255
1	10	-38	341	0.00157
1	10	-38	342	0.0023
1	10	-38	343	0.00098
1	10	-38	344	0.00083
1	10	-38	345	0.00067
1	10	-38	346	0.00237
1	10	-38	347	0.00123
1	10	-38	348	0.00166
1	10	-38	349	0.00266
1	10	-38	350	0.00239
1	10	-38	351	0.00142
1	10	-38	352	0.00177
1	10	-38	353	0.00211
1	10	-38	354	0.00159
1	10	-38	355	0.00102
1	10	-38	356	0.00137
1	10	-38	357	0.00087
1	10	-38	358	0.00083
1	10	-38	359	0.00132
1	10	-37	0	0.0004
1	10	-37	1	0.00027
1	10	-37	3	0.00048
1	10	-37	4	0.00037
1	10	-37	5	0.00027
1	10	-37	6	0.00038
1	10	-37	7	0.00029
1	10	-37	12	0.00025
1	10	-37	13	0.00027
1	10	-37	307	0.00052
1	10	-37	308	0.00068
1	10	-37	309	0.00075
1	10	-37	310	0.001
1	10	-37	311	0.00043
1	10	-37	312	0.0008
1	10	-37	313	0.00119
1	10	-37	314	0.00036
1	10	-37	315	0.00073
1	10	-37	316	0.00159
1	10	-37	317	0.00042
1	10	-37	318	0.00058
1	10	-37	319	0.00158
1	10	-37	320	0.00128
1	10	-37	321	0.00193
1	10	-37	322	0.00253
1	10	-37	323	0.00223
1	10	-37	324	0.0051
1	10	-37	325	0.0051
1	10	-37	326	0.00439
1	10	-37	327	0.00363
1	10	-37	328	0.00516
1	10	-37	329	0.00475
1	10	-37	330	0.00667
1	10	-37	331	0.0068
1	10	-37	332	0.00309
1	10	-37	333	0.00428
1	10	-37	334	0.00171
1	10	-37	335	0.00056
1	10	-37	336	0.00229
1	10	-37	337	0.0017
1	10	-37	338	0.00216
1	10	-37	339	0.00172
1	10	-37	340	0.0021
1	10	-37	341	0.00358
1	10	-37	342	0.00227
1	10	-37	343	0.00235
1	10	-37	344	0.0034
1	10	-37	345	0.00256
1	10	-37	346	0.00102
1	10	-37	347	0.00108
1	10	-37	348	0.00109
1	10	-37	349	0.00108
1	10	-37	350	0.00044
1	10	-37	351	0.00109
1	10	-37	352	0.00298
1	10	-37	353	0.00212
1	10	-37	354	0.00139
1	10	-37	355	0.00188
1	10	-37	356	0.00156
1	10	-37	357	0.00252
1	10	-37	358	0.00141
1	10	-37	359	0.00038
1	10	-36	0	0.00071
1	10	-36	1	0.00049
1	10	-36	2	0.00034
1	10	-36	3	0.0005
1	10	-36	4	0.00038
1	10	-36	5	0.00034
1	10	-36	6	0.00054
1	10	-36	7	0.00045
1	10	-36	8	0.00033
1	10	-36	12	0.00031
1	10	-36	307	0.00044
1	10	-36	308	0.00072
1	10	-36	309	0.00081
1	10	-36	310	0.00148
1	10	-36	311	0.001
1	10	-36	312	0.00054
1	10	-36	313	0.0012
1	10	-36	314	0.00126
1	10	-36	315	0.00171
1	10	-36	316	0.00085
1	10	-36	317	0.00105
1	10	-36	318	0.00137
1	10	-36	319	0.00191
1	10	-36	320	0.00286
1	10	-36	321	0.0029
1	10	-36	322	0.00243
1	10	-36	323	0.0029
1	10	-36	324	0.00293
1	10	-36	325	0.00295
1	10	-36	326	0.00464
1	10	-36	327	0.00124
1	10	-36	328	0.00356
1	10	-36	329	0.00283
1	10	-36	330	0.00225
1	10	-36	331	0.00236
1	10	-36	332	0.00567
1	10	-36	333	0.00404
1	10	-36	334	0.00212
1	10	-36	335	0.00157
1	10	-36	336	0.00372
1	10	-36	337	0.00251
1	10	-36	338	0.00158
1	10	-36	339	0.00299
1	10	-36	340	0.0017
1	10	-36	341	0.00122
1	10	-36	342	0.00168
1	10	-36	343	0.00375
1	10	-36	344	0.00169
1	10	-36	345	0.00317
1	10	-36	346	0.00265
1	10	-36	347	0.00258
1	10	-36	348	0.00261
1	10	-36	349	0.00224
1	10	-36	350	0.00204
1	10	-36	351	0.0017
1	10	-36	352	0.00092
1	10	-36	353	0.00086
1	10	-36	354	0.00091
1	10	-36	355	0.0014
1	10	-36	356	0.00132
1	10	-36	357	0.00124
1	10	-36	358	0.00206
1	10	-36	359	0.00068
1	10	-35	0	0.00062
1	10	-35	1	0.00099
1	10	-35	2	0.00068
1	10	-35	3	0.0003
1	10	-35	6	0.00025
1	10	-35	7	0.00036
1	10	-35	8	0.0003
1	10	-35	9	0.00033
1	10	-35	10	0.00029
1	10	-35	308	0.0006
1	10	-35	309	0.00114
1	10	-35	310	0.00175
1	10	-35	311	0.00136
1	10	-35	312	0.00131
1	10	-35	313	0.00142
1	10	-35	314	0.00119
1	10	-35	315	0.00161
1	10	-35	316	0.00164
1	10	-35	317	0.0029
1	10	-35	318	0.00328
1	10	-35	319	0.00232
1	10	-35	320	0.00132
1	10	-35	321	0.00282
1	10	-35	322	0.00336
1	10	-35	323	0.00525
1	10	-35	324	0.00459
1	10	-35	325	0.00784
1	10	-35	326	0.00475
1	10	-35	327	0.00368
1	10	-35	328	0.00254
1	10	-35	329	0.00308
1	10	-35	330	0.0038
1	10	-35	331	0.00351
1	10	-35	332	0.00485
1	10	-35	333	0.00336
1	10	-35	334	0.00224
1	10	-35	335	0.00247
1	10	-35	336	0.00258
1	10	-35	337	0.00386
1	10	-35	338	0.00287
1	10	-35	339	0.00266
1	10	-35	340	0.00258
1	10	-35	341	0.00229
1	10	-35	342	0.00109
1	10	-35	343	0.00321
1	10	-35	344	0.00294
1	10	-35	345	0.00101
1	10	-35	346	0.00309
1	10	-35	347	0.00251
1	10	-35	348	0.00273
1	10	-35	349	0.00281
1	10	-35	350	0.00207
1	10	-35	351	0.00165
1	10	-35	352	0.00106
1	10	-35	353	0.00098
1	10	-35	354	0.00094
1	10	-35	355	0.0011
1	10	-35	356	0.00125
1	10	-35	357	0.00102
1	10	-35	358	0.00088
1	10	-35	359	0.00085
1	10	-34	0	0.00036
1	10	-34	1	0.00043
1	10	-34	2	0.00048
1	10	-34	3	0.00033
1	10	-34	7	0.00039
1	10	-34	8	0.00026
1	10	-34	308	0.00028
1	10	-34	309	0.00066
1	10	-34	310	0.00119
1	10	-34	311	0.00113
1	10	-34	312	0.00097
1	10	-34	313	0.00316
1	10	-34	314	0.0022
1	10	-34	315	0.00114
1	10	-34	316	0.00143
1	10	-34	317	0.00411
1	10	-34	318	0.00341
1	10	-34	319	0.00284
1	10	-34	320	0.00433
1	10	-34	321	0.00136
1	10	-34	322	0.00119
1	10	-34	323	0.00153
1	10	-34	324	0.00234
1	10	-34	325	0.00451
1	10	-34	326	0.00318
1	10	-34	327	0.0029
1	10	-34	328	0.0012
1	10	-34	329	0.00549
1	10	-34	330	0.00576
1	10	-34	331	0.00276
1	10	-34	332	0.0024
1	10	-34	333	0.00484
1	10	-34	334	0.00211
1	10	-34	335	0.00237
1	10	-34	336	0.00159
1	10	-34	337	0.00272
1	10	-34	338	0.00249
1	10	-34	339	0.00127
1	10	-34	340	0.00109
1	10	-34	341	0.00054
1	10	-34	342	0.00049
1	10	-34	343	0.00074
1	10	-34	344	0.00109
1	10	-34	345	0.00042
1	10	-34	346	0.00076
1	10	-34	347	0.00069
1	10	-34	348	0.00253
1	10	-34	349	0.00226
1	10	-34	350	0.00071
1	10	-34	351	0.00046
1	10	-34	353	0.00041
1	10	-34	354	0.00039
1	10	-34	355	0.00137
1	10	-34	356	0.00106
1	10	-34	357	0.00046
1	10	-34	359	0.00029
1	10	-33	1	0.00033
1	10	-33	4	0.00028
1	10	-33	5	0.0005
1	10	-33	8	0.0003
1	10	-33	309	0.00029
1	10	-33	310	0.00158
1	10	-33	311	0.0008
1	10	-33	312	0.00057
1	10	-33	313	0.00095
1	10	-33	314	0.00119
1	10	-33	315	0.00116
1	10	-33	316	0.00174
1	10	-33	317	0.00137
1	10	-33	318	0.00193
1	10	-33	319	0.00343
1	10	-33	320	0.00267
1	10	-33	321	0.00287
1	10	-33	322	0.00206
1	10	-33	323	0.00124
1	10	-33	324	0.00102
1	10	-33	325	0.00118
1	10	-33	326	0.00108
1	10	-33	327	0.00127
1	10	-33	328	0.0008
1	10	-33	329	0.00176
1	10	-33	330	0.00146
1	10	-33	331	0.00137
1	10	-33	332	0.00149
1	10	-33	333	0.00207
1	10	-33	334	0.00138
1	10	-33	335	0.00181
1	10	-33	336	0.00125
1	10	-33	337	0.00149
1	10	-33	338	0.00115
1	10	-33	339	0.00103
1	10	-33	340	0.00128
1	10	-33	341	0.00119
1	10	-33	342	0.00028
1	10	-33	344	0.00036
1	10	-33	345	0.0003
1	10	-33	346	0.00027
1	10	-33	348	0.00085
1	10	-33	349	0.00031
1	10	-33	350	0.00046
1	10	-33	351	0.0003
1	10	-33	356	0.0004
1	10	-32	5	0.00026
1	10	-32	310	0.00058
1	10	-32	311	0.00092
1	10	-32	312	0.00101
1	10	-32	313	0.00128
1	10	-32	314	0.00036
1	10	-32	315	0.00043
1	10	-32	316	0.00043
1	10	-32	317	0.00106
1	10	-32	318	0.00109
1	10	-32	319	0.00323
1	10	-32	320	0.0021
1	10	-32	321	0.00169
1	10	-32	322	0.00257
1	10	-32	323	0.0019
1	10	-32	324	0.0011
1	10	-32	325	0.00148
1	10	-32	326	0.00073
1	10	-32	327	0.0008
1	10	-32	328	0.00074
1	10	-32	329	0.00035
1	10	-32	330	0.0009
1	10	-32	331	0.00099
1	10	-32	332	0.00088
1	10	-32	333	0.00086
1	10	-32	335	0.00026
1	10	-32	336	0.00046
1	10	-32	337	0.00061
1	10	-32	338	0.00064
1	10	-32	339	0.00071
1	10	-32	340	0.00035
1	10	-32	342	0.00026
1	10	-32	343	0.00029
1	10	-32	344	0.00025
1	10	-32	347	0.00035
1	10	-32	348	0.00082
1	10	-32	349	0.00034
1	10	-32	350	0.00047
1	10	-32	351	0.00035
1	10	-32	354	0.00065
1	10	-32	355	0.00032
1	10	-31	8	0.00027
1	10	-31	311	0.00067
1	10	-31	312	0.00093
1	10	-31	313	0.00096
1	10	-31	314	0.0015
1	10	-31	315	0.00141
1	10	-31	316	0.00087
1	10	-31	317	0.00151
1	10	-31	318	0.0015
1	10	-31	319	0.00162
1	10	-31	320	0.00278
1	10	-31	321	0.00226
1	10	-31	322	0.00079
1	10	-31	323	0.0006
1	10	-31	324	0.00076
1	10	-31	325	0.00051
1	10	-31	326	0.00046
1	10	-31	327	0.00036
1	10	-31	328	0.00144
1	10	-31	329	0.00065
1	10	-31	330	0.0009
1	10	-31	331	0.00074
1	10	-31	332	0.00042
1	10	-31	333	0.00038
1	10	-31	334	0.00035
1	10	-31	335	0.00044
1	10	-31	336	0.00029
1	10	-31	337	0.00045
